variant_id,family,description,cost_bps,cumulative_cost_drag_pp,long_total_return,long_cagr,long_daily_sharpe,long_contract_sharpe,long_annual_vol,long_max_drawdown,long_calmar,long_avg_exposure,long_frac_days_exposure_lt1,long_exposure_switch_count,long_return_period_count,near_total_return,near_cagr,near_daily_sharpe,near_contract_sharpe,near_annual_vol,near_max_drawdown,near_calmar,near_avg_exposure,near_frac_days_exposure_lt1,near_exposure_switch_count,near_return_period_count
voltarget_w20_t0.3_cost20bps,vol_target,vol-targeting：20日lagged年化vol，目标0.3，exposure<=1,20.0,0.7866593661413599,0.7532460816644848,0.1137815098917001,0.6008445015460424,0.5181111631461381,0.21960829641419435,-0.36309548856199714,0.3133652537031519,0.9805443720590683,0.1051028179741051,147,1313,0.7204598484634899,0.27544776479932587,1.1246729606592654,1.1350037940965327,0.24268444408028023,-0.3349915772126495,0.822252807342897,0.9623201631055784,0.16548042704626334,99,562
voltarget_w60_t0.15_cost20bps,vol_target,vol-targeting：60日lagged年化vol，目标0.15，exposure<=1,20.0,2.4302370818768364,0.4106392695673844,0.0682599377007882,0.4806198563314394,0.41087413739547796,0.16613344936599425,-0.28857061486323643,0.23654500557216795,0.7409724650981375,0.9047981721249048,1195,1313,0.4430810581485538,0.1787609357975226,1.0543640254537192,1.0534651092973917,0.1696885205023517,-0.2600525663819193,0.6874030827097861,0.6554482228696146,0.99644128113879,560,562
voltarget_w60_t0.25_cost20bps,vol_target,vol-targeting：60日lagged年化vol，目标0.25，exposure<=1,20.0,0.5631609491556478,0.7550410397344187,0.1140002697722704,0.6055568982513313,0.5243545922111532,0.21741064437243157,-0.3671192042993422,0.31052657675547995,0.9613067616603397,0.2261995430312262,301,1313,0.7313266058549233,0.2790537803253452,1.1510981398242695,1.168986083337227,0.23871437333856121,-0.33919284256433413,0.8226994951180834,0.9240910123048574,0.3238434163701068,184,562
voltarget_w60_t0.2_cost20bps,vol_target,vol-targeting：60日lagged年化vol，目标0.2，exposure<=1,20.0,1.3397253086626661,0.6200775692962577,0.09702255065657872,0.5603046956314572,0.4812943636302678,0.201586716962079,-0.3444421205455732,0.28168027331530043,0.8988116243354651,0.504950495049505,678,1313,0.6075021171579951,0.2371947350544199,1.0902958725972072,1.0936794768662614,0.21687774167076632,-0.3155151146951096,0.7517698012142058,0.8381921553455226,0.7224199288256228,414,562
voltarget_w60_t0.3_cost20bps,vol_target,vol-targeting：60日lagged年化vol，目标0.3，exposure<=1,20.0,0.25874130568781556,0.918828085480047,0.13324087457689293,0.6692564703370694,0.5928397175305572,0.2247502497503049,-0.37429785880426447,0.3559755190760255,0.9849010487550186,0.08987052551408987,122,1313,0.8423817656445707,0.31521225476611225,1.2166265957117421,1.2540791932026094,0.2513495610760735,-0.34668826083241244,0.9092094840744679,0.9648341129952469,0.19395017793594305,112,562
ddderisk_lb20_thr-0.05_elow0.5_cost20bps,dd_derisk,trailing 20日累计收益<-0.05降仓到0.5,20.0,5.1000000000000005,0.9652355271891164,0.13845049814370824,0.7286865357441613,0.6670146069818554,0.20756741560754824,-0.298958155969946,0.46310995495177776,0.9364051789794364,0.12718964204112718,51,1313,1.0373677291849006,0.37589815808827565,1.497455376773034,1.6268868010169601,0.2310536651064495,-0.2240096781410148,1.6780442756211924,0.9208185053380783,0.1583629893238434,22,562
ddderisk_lb20_thr-0.05_elow0_cost20bps,dd_derisk,trailing 20日累计收益<-0.05降仓到0,20.0,10.200000000000001,0.8038324957054821,0.11987858489469327,0.66664760030587,0.5999154809470524,0.1998257899686932,-0.2848342853462974,0.4208713313741238,0.8728103579588729,0.12718964204112718,51,1313,1.0317688001270908,0.37420141704172893,1.5545317782760688,1.6994225871533897,0.22019327027336583,-0.23265627851872916,1.6083873576255334,0.8416370106761566,0.1583629893238434,22,562
ddderisk_lb20_thr-0.1_elow0.5_cost20bps,dd_derisk,trailing 20日累计收益<-0.1降仓到0.5,20.0,2.1,1.084609526402649,0.15140847130315893,0.762361923176985,0.7028097517171585,0.21543308261336183,-0.32336917675913834,0.46822171742093893,0.9771515613099772,0.0456968773800457,21,1313,1.1217678785723901,0.4011700961627809,1.5406073213110874,1.6901304292046706,0.23736043634902226,-0.23241409399198498,1.7261005529923483,0.9590747330960854,0.08185053380782918,12,562
ddderisk_lb20_thr-0.1_elow0_cost20bps,dd_derisk,trailing 20日累计收益<-0.1降仓到0,20.0,4.2,1.0418059163250226,0.14683280980240077,0.7564046004938952,0.6977051214715001,0.2104510993021263,-0.3239493842274509,0.4532584933061849,0.9543031226199543,0.0456968773800457,21,1313,1.2087952408599887,0.4266545223959468,1.6697245600204178,1.866518394081193,0.2285830794643578,-0.22886275880767837,1.864237434778456,0.9181494661921709,0.08185053380782918,12,562
csi1000dd_thr-0.05_elow0.5_cost20bps,market_state,市场状态 csi1000_drawdown_20d(lagged)<-0.05 降仓到0.5,20.0,9.3,0.7104687164929626,0.10851369218430529,0.639442981370802,0.5737210679896203,0.18914015579826765,-0.31014181811468833,0.34988410412999404,0.8678598629093679,0.26428027418126426,93,1313,0.8065941419587017,0.303694779220943,1.3352726452124473,1.404554603979426,0.21622141165641115,-0.20872424162258607,1.4550048277098646,0.8487544483985765,0.302491103202847,50,562
csi1000dd_thr-0.05_elow0_cost20bps,market_state,市场状态 csi1000_drawdown_20d(lagged)<-0.05 降仓到0,20.0,18.6,0.34926434671860407,0.05917841212779096,0.41792751941156775,0.34067021730289715,0.17371172800578036,-0.325425387502392,0.1818494020456716,0.7357197258187357,0.26428027418126426,93,1313,0.5896308125349896,0.23100824562113398,1.1433724587493421,1.1597735989153564,0.19918391472023292,-0.18447913556261442,1.2522188209339642,0.697508896797153,0.302491103202847,50,562
csi1000dd_thr-0.1_elow0.5_cost20bps,market_state,市场状态 csi1000_drawdown_20d(lagged)<-0.1 降仓到0.5,20.0,3.8000000000000007,1.0074286911028008,0.14310145317075684,0.7269297583353114,0.6619107235316746,0.21619449282711156,-0.31205542608651193,0.4585770385902037,0.9729626808834729,0.05407463823305408,38,1313,1.0380462707106917,0.3761036135238651,1.4400875291740067,1.5529772853606714,0.24218230174340052,-0.24855183857440832,1.5131797683776615,0.9653024911032029,0.0693950177935943,20,562
